"ID","Nov2rep3","Nov3rep3","Nov4rep3","Nov5rep3","Nov9rep3","Nov10rep3","Nov11rep3","Nov12rep3","Nov13rep3","Nov16rep3","Nov17rep3","Nov18rep3","Nov19rep3","Nov20rep3","Nov23rep3","Nov24rep3","Nov25rep3","Nov26rep3","Nov27rep3","Nov30rep3","Dec1rep3","Dec2rep3","Dec3rep3","Dec4rep3","Dec7rep3","Dec8rep3","Dec9rep3","Dec10rep3","Dec11rep3","Dec14rep3","Dec15rep3","Dec16rep3","Dec17rep3","Dec18rep3","Dec21rep3","Dec22rep3","Dec23rep3","Jan4rep3","Jan5rep3","Jan6rep3","Jan7rep3","Jan8rep3","Jan11rep3","Jan12rep3","Jan13rep3","Jan14rep3","Jan15rep3","Jan18rep3","Jan19rep3","Jan20rep3","Jan22rep3","Jan25rep3","Jan26rep3","Jan27rep3","Jan28rep3","Jan29rep3","Feb1rep3","Feb2rep3","Feb3rep3","Feb4rep3","Feb5rep3","Feb8rep3","Feb9rep3","Feb11rep3","Feb12rep3","Feb15rep3","Feb16rep3","Feb18rep3","Feb19rep3","Feb22rep3","Feb23rep3","Feb25rep3","Feb26rep3","Feb29rep3","Mar2rep3","Mar3rep3","Mar4rep3","Mar7rep3","Mar8rep3","Mar9rep3","Mar10rep3","Mar11rep3","Mar14rep3","Mar15rep3","Mar21rep3","Mar22rep3","Mar23rep3","Apr18rep3","Apr19rep3"
"OTU_564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,2,1,2,1,2,0,1,1,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_47",0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,3,3,2,2,0,1,0,2,3,0,1,0,0,0,0,1,0,0,24,16,6,33,16,28,18,16,22,23,22,23,19,21,20,27,32,26,36,35,31,41,17,44,36,27,17,27,18,20,11,13,12,17,15,24,4,13,21,7,11,7,12,4,6,5,3,1,1,3,2,0,1,1,0
"OTU_395",1,3,2,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,0,1,2,7,8,1,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,2,0,0
"OTU_371",1,0,0,0,1,1,0,0,1,3,1,0,1,2,3,3,4,2,2,5,3,4,3,2,0,2,0,1,0,1,1,1,2,1,0,0,0,2,0,0,1,3,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,9,2,0,0,1,1,1,1,0,1,0,0,2,0,0,1,0,0,29,11
"OTU_4447",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,0,0,1,0,1,4,1,3,0,1,0,3,0,1,0,0,0
"OTU_8697",0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0
"OTU_336",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,2,1,0,1,1,1,2,0,1,0,0,1,0,0,1,1,0,1,3,0,0,1,1,0,0,0,3,1,0,3,3,0,2,0,0,0,1,0,0,0,0,0
"OTU_457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,5
"OTU_66",7,3,7,6,3,10,14,16,22,10,0,6,2,14,6,5,12,26,16,22,32,2,11,9,8,6,3,1,1,1,5,9,7,7,1,4,3,1,1,0,0,2,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,1,1,0,0,3,0,1,1,0,0,0,0,2,1,1,0,0
"OTU_127",3,6,9,4,0,1,0,1,0,1,2,0,7,13,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,6,12,17,10,7,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,6,6,1,5,0,1,0,4,2,2,9,10,14,3,4,3,2,8,4,1,0,2,1,2,3,2
"OTU_341",1,0,0,1,0,0,0,0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,0,1,0,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,1,2,0,0,0,1,2,1,1,2,3,2,5,2,3,2,0,1,1,2,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"OTU_403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,20
"OTU_364",0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,3,0,0,2,0,1,1,4,2,2,3,0,1,1,0,0,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"OTU_337",3,0,0,1,0,3,1,3,0,3,0,0,1,2,1,2,2,1,1,0,2,2,3,0,0,0,4,1,2,1,2,0,1,0,1,1,0,2,1,2,6,1,1,5,2,2,2,4,1,2,1,1,2,1,3,1,6,0,0,1,0,1,2,0,3,0,0,1,1,0,1,0,3,0,2,3,5,1,1,5,1,0,2,1,2,0,1,0,0
"OTU_74",2,2,1,6,2,7,9,6,5,5,5,4,4,2,10,6,12,2,9,14,6,6,8,7,5,8,6,1,2,5,7,9,8,2,5,4,6,7,4,2,0,6,3,2,2,1,2,4,1,1,2,2,2,1,2,2,5,7,3,0,4,5,1,2,3,1,0,4,2,3,2,0,5,5,6,7,1,1,2,5,4,3,4,4,9,7,2,30,35
"OTU_279",1,1,2,2,1,0,0,1,0,0,0,3,0,1,4,1,0,0,0,2,1,0,1,0,1,2,2,0,0,0,1,0,0,2,0,1,1,0,1,1,4,0,1,2,0,0,0,0,0,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,2,1,2,0,0,1,0,0,0,0
"OTU_334",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,2,5,1,0,2,4,2,0,2,1,0,1,3,0,3,1,1,1,0,3,3,1,3,3,2,0,1,1,1,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,3,0,0,0,5,0,0,0,0,0,1,4,8,0
"OTU_369",0,2,3,0,1,5,1,4,1,2,2,2,0,1,0,0,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
"OTU_230",5,0,7,7,2,0,0,0,1,0,0,3,2,2,0,3,6,3,2,6,5,2,5,2,1,2,0,2,0,0,0,0,0,1,7,1,4,1,4,3,2,2,3,0,1,0,2,1,1,2,2,3,0,3,3,1,2,5,3,0,0,1,0,0,3,1,3,0,0,0,1,0,0,0,1,0,2,0,0,0,0,3,1,0,0,4,1,1,1
"OTU_9698",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"OTU_152",0,0,0,1,3,1,1,1,0,1,0,1,1,1,7,4,4,2,2,0,2,0,3,2,5,6,2,4,1,0,2,1,0,1,2,3,3,4,6,2,4,2,1,2,6,4,5,2,6,4,6,9,3,0,4,0,4,4,2,2,6,4,1,5,3,7,6,5,2,7,4,8,0,0,1,1,2,1,1,0,1,0,2,0,1,0,2,1,0
"OTU_19006",0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,2,0,0,1,2,1,0,0,2,3,1,2,2,0,0,0,0,0,0,1,1,1,0,0,2,2,0,0,0,0,3,0,2,0,0,1,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"OTU_24716",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_422",0,0,0,1,1,2,2,0,2,0,3,0,0,0,3,0,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_244",0,0,0,0,3,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,2,1,0,2,2,1,0,0,1,0,1,0,0,1,3,1,0,4,1,1,5,1,0,2,5,1,1,1,3,4,2,3,5,4,1,1,3,1,3,1,3,4,2,2,6,4,2,4,2,5,2,0,4,1,3,3,0,0,2,2,1,1,0,2,0,2,1,0
"OTU_721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,3,0,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_420",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,5,1,2,1,1,1,0,0,0,3,3,1,0,0
"OTU_38",4,10,9,8,9,9,9,6,8,4,13,14,61,16,11,7,8,15,8,7,6,4,4,3,2,3,1,0,2,31,35,107,117,22,11,10,10,5,6,3,12,6,3,5,10,2,5,7,8,2,12,10,10,9,11,12,6,8,5,13,8,4,7,10,8,11,12,5,13,11,11,7,3,4,3,3,5,2,0,5,0,0,6,0,1,4,2,2,0
"OTU_6946",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
"OTU_57",9,15,3,8,15,20,20,24,19,15,12,22,31,17,4,3,14,3,9,10,11,25,9,8,1,6,2,0,2,12,9,3,0,2,2,2,4,1,2,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,3,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1
"OTU_545",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,1,0,0,0,2,0,0,1,2,0,2,0,1,1,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,2,0,0
"OTU_291",1,7,2,1,0,3,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,4,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,1,1,1,1,0,0,0,0,1,2,3,0,0,0,0,4,0,0,0,0,0,0,0,1
"OTU_553",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0
"OTU_809",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,1,1,3,0,0,0,0,2,1,1,2,2,4,2,2,2,0,0,1,0,1,0,2,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU_6038",4,0,0,0,0,0,0,0,1,1,0,1,0,2,0,3,0,0,1,0,4,0,0,2,3,3,2,1,3,2,0,0,0,1,1,1,0,1,4,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,1,1,5,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0
"OTU_5615",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,1,0,1,2,0,2,0,0,0,0,0,4,2,0,0,0,0,1,1,2,3,3,3,3,1,1,1,2,1,4,1,1,0,1,2,0,1,0,2,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"OTU_5912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,2,0,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"OTU_589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,3,8,4,1,2,0,1,4,2,2,3,0,1,0,4,2,2,1,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0
"OTU_19972",0,0,0,0,2,0,0,0,1,0,4,0,0,1,1,3,0,1,0,2,1,2,1,1,1,1,0,3,0,3,1,0,0,1,2,1,1,2,2,0,0,0,1,3,2,1,0,2,2,3,0,2,0,1,0,1,0,0,1,0,2,1,2,0,2,0,2,0,1,0,1,1,0,1,0,0,0,0,1,2,1,1,2,2,0,1,4,0,0
"OTU_257",19,300,1,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5641",0,0,0,1,0,1,1,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,2,0,6,0,3,1,2,0,1,0,0,0,1,0,0,0,2,0,2,0,1,2,0,1,0,0,1,2,0,0,1,1,0,1,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,1,0,2,0,1,2,1,0
"OTU_565",3,1,5,5,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_427",4,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,3,3,0,2,0
"OTU_353",1,1,0,4,2,1,3,0,1,1,3,1,0,1,1,0,1,0,1,0,0,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,2,2,0,0,0,1,1,0,1,2,0,1,0,1,2,0,0,1,0,3,0,1,3,0,2,1,2,1,1,3,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"OTU_12661",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,2,1,0,0,3,1,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_6669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1,1,0,1,1,0,0,0,2,0,1,0,6,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0,0,2,1,10,2,0,4,6,1,5,3,2,2,3,1,1,0,5,2,1,12,90
"OTU_220",2,3,4,5,1,0,0,1,0,0,3,7,3,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13,5,16,8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,1,3,3,0,0,3,1,2,4,4,1,6,0,1,3,1,0
"OTU_232",0,0,11,0,0,1,0,0,0,2,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,7,8,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,3,0,0,2,0,1,1,1,1,1,4,1,1,4,2,2,2,0,1,0,1,0,0,0
"OTU_1347",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,2,0,1,0,1,4,3,0,2,4,2,3,1,5,2,4,2,2,1,0,4,0,2,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_4033",0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,3,0,0,1,0,1,3,2,3,1,1,1,1,0,0,1,0,1,1,0,2,2,0,3,0,1,1,2,1,2,4,2,0,3,1,2,2,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_26",11,7,9,23,39,42,54,40,51,26,15,15,7,10,25,28,40,27,29,28,24,14,24,31,32,40,19,27,23,7,18,5,3,5,16,29,28,25,16,29,25,35,25,21,24,23,36,38,27,27,32,32,33,22,19,31,22,15,23,24,22,24,20,18,11,19,14,31,18,26,13,19,24,9,8,11,9,9,5,3,9,5,2,10,2,1,3,0,0
"OTU_26815",0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"OTU_658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,3,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_24721",1,1,0,0,0,0,1,0,0,2,0,0,1,0,1,2,1,3,0,1,2,4,0,0,3,1,0,1,1,4,0,0,0,1,2,0,2,1,0,1,0,0,0,4,1,1,3,0,3,1,0,0,1,1,0,0,0,0,1,0,2,0,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"OTU_24256",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,4,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
"OTU_23178",0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
"OTU_1246",0,0,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,2,1,0,0,1,0,2,0,1,1,0,0,3,1,0,1,1,1,2,1,1,1,0,0,0,0,2,1,0,2,0,1,1,0,0,0,0,0,1,0,3,3,0,1,0,0,1,1,0,0,2,2,1,0,0,1,1,1,0,0,1,0,0,0,2,0,4,0,1,0,0,0
"OTU_20817",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
"OTU_155",0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,4,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,2,3,5,1,3,0,3,1,2,1,0,4,11,12,6,6,8,3,3,5,2,6,2,4,7,29,13
"OTU_28",0,6,1,2,32,23,37,20,23,8,5,5,6,3,46,26,25,41,25,14,20,9,11,15,13,9,4,6,5,2,1,5,7,1,27,27,17,14,12,21,13,26,13,19,26,19,21,18,22,27,23,57,35,22,32,30,18,25,16,30,14,30,43,27,10,30,29,22,18,34,17,26,12,9,8,3,2,3,2,1,1,3,0,0,0,1,0,0,0
"OTU_1856",0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,2,1,0,2,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,3,0,0,0,3,1,1,1,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
"OTU_2665",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"OTU_15028",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,1,1,1,1,4,0,2,0,1,0,0,1,0,1,0,1,1,2,1,2,0,1,1,0,1,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,1,3,2,4,4,5,5,3,2,5,5,5,6,2,6,0,0
"OTU_486",0,0,0,0,2,1,1,3,1,1,2,1,0,2,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_63",32,17,61,32,4,5,3,8,4,4,2,5,6,8,4,11,10,5,5,9,5,2,6,0,1,6,12,6,1,3,6,6,16,19,9,5,6,3,8,3,6,9,5,4,6,6,8,2,4,5,4,4,4,4,2,6,5,2,3,10,6,3,9,7,1,5,7,5,3,0,4,5,2,4,4,8,3,7,6,4,7,2,3,6,4,14,9,6,29
"OTU_10838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,1,2,0,2,1,1,1,1,2,1,1,1,2,2,2,0,0,2,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,2,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_186",1,1,3,5,1,3,1,3,2,1,3,2,3,1,4,1,3,3,2,1,0,1,0,0,0,2,3,1,1,2,1,2,0,3,2,1,0,3,3,4,1,3,2,0,2,1,1,2,4,3,1,1,2,2,5,0,1,2,2,3,1,0,0,0,1,0,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
