"ID","N01C","N02C","N03C","N04C","N05C","N06C","N07C","N08C","N09C","N10C","N11C","N12C","N13C","N14C","N15C","N16C","N17C","N18C","N19C","N20C","N21C","N22C","N23C","N24C","N25C","N26C","N27C","N28C","N29C","N30C","N31C","N32C","N33C","N34C","N35C","N36C","N37C","N38C","N39C","N40C","N41C","N42C","N43C","N44C","N45C","N46C","N47C","N48C","N49C","N50C","N51C","N52C"
"cbd3e48de40775969a208b22e773fc80",0,0,0,5,7,0,0,3,0,7,0,0,0,0,12,7,0,0,14,0,0,15,11,12,12,0,0,8,0,10,8,9,5,6,0,0,0,0,4,3,0,7,9,12,12,21,7,28,13,13,0,0
"cc2ff3392a441a2e433a0a54a3bfcdca",0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,5,3,1,2,0,3,0,8,6,8,10,6,2,10,6,3,3,0,5,0,0,0,1,2,0,0,0,0
"cca86021283b2aebb0d971d38a44bc99",54,50,55,70,31,23,36,37,28,34,23,20,26,12,35,38,45,34,41,53,11,49,46,44,47,22,31,29,26,21,27,26,27,24,26,18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ccb804b0dc2133427f670b00337a9b3e",8,10,7,62,34,27,32,29,22,33,28,18,14,14,31,28,44,32,35,32,0,0,0,0,0,0,0,0,0,9,21,15,10,8,13,37,12,97,95,83,148,31,80,78,53,110,47,23,40,39,24,9
"ce13c9937bcc31fbb83e7c674ebbc49c",14,26,39,22,20,0,8,9,5,9,0,14,6,6,9,0,0,0,0,0,0,0,0,20,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce43d40d049a23ffadc3aed899354d61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,37,30,21,26,0,13,0
"ce471dffdc2ec03aeea996cec72f25cf",0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,2,6,5,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,7,9,6,0,0
"ce4a7e530cf68cdaa2431fbf14d8adbc",0,0,0,0,0,0,0,14,0,23,0,0,0,0,21,46,60,22,46,82,18,72,81,117,115,36,82,52,63,74,42,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce61cf00957c7c6380fed5ad15c1a8b3",5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,123,54,42,23,6,7,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce6e97c4fef04c8977b87226f290f123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,15,11,8,0,48,56,36,6,0,17,24,29,33,23,29,0,21,31,4,36,32,54,42,50,49,41,84,67,38,49,67,167,132,96
"ce74134d613e02ebfda2aae1dddcd6bf",15,8,4,0,0,0,6,4,5,14,11,21,17,8,17,32,42,26,35,47,5,27,20,20,20,21,27,18,33,31,38,37,31,30,41,32,6,27,17,15,9,0,7,3,0,0,0,0,0,6,6,0
"ceab0388b5b9c6b867fcddb264889b90",0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cebef61a116c43e626510dc686394a62",7,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,4,16,16,8,11,10,17,18,0,0,11,8,16,0,0,0,0,0,0,0,0,0,0,0,0
"cee15aadf10b9cf987099007d11b489f",0,0,0,0,0,0,0,10,12,14,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,20,21,128,61,16,0,0,0,0,0,0,0,0,0,0,0,0
"cee96bd7838b7da0a35a6cc5d6f62768",14,0,0,16,20,0,16,0,17,0,0,0,0,0,0,9,0,4,0,0,0,14,19,22,10,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,10,0,5,11,12
"cef4e3ebb169a8407c80af38472a01f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,61,119,221,134,15,6,11,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cfcd66c1310f85d586280b6dbd829635",0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,9,9,0,0,61,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,10,0,0,0,0,5
"d108cc442faffdf9e8fa9abeb0e44799",5,10,8,7,0,5,0,0,0,4,0,5,0,0,2,3,0,3,5,10,0,0,8,0,10,15,11,6,7,12,6,2,7,10,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d12f315af5f4a5a893b1087ddcaf36d8",17,0,9,11,7,0,6,9,11,9,30,8,0,0,5,6,15,56,173,79,1,8,6,7,6,21,16,15,7,6,9,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d15bc449222795a9ff230013aa633686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,28,0,0,0,0
"d168c44c0ac0f58b3c24238f68d18e5d",0,0,0,0,0,0,0,20,0,0,14,17,0,0,16,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7,10,0,11,0,0,0,0,0,0,0,0,17,9,19,20,33,22,41,54,25
"d17d4e52392e61bf7543955737ee5b3d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,5,0,4,0,13,32,49,112,120,148,179,152,246,189,158,106,137,258,110,455,427,401,396,300,218,167,101,73,40,41,105,89,67,52
"d1eae06acff88292b629b918daaae34e",18,6,6,8,3,6,5,3,10,12,10,27,11,6,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,9,6,9,14,7,10,0,0,3,3,0,0,0,0,0,0,3,4,8,2,0,0,5
"d1f090e930b85b173e65908d17b1a32f",32,31,49,33,16,12,14,11,8,7,10,4,0,5,20,5,13,12,4,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d20b46e3c9d79a8e49a48f112fc03d4f",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d245ebbc4820368cb8c1ef33806cdae1",7,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,2,10,8,11,11,10,12,7,6,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d274cc5772da8de0e47bb401a72d53e2",0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2d01dc861fd4b0a6572489b26e9eb1a",10,0,16,15,41,28,49,31,49,28,18,34,19,0,19,13,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,16
"d2d8ad3b73fa44f4a0be38365eaf2f1f",49,26,22,17,15,16,15,16,17,25,16,19,21,7,20,17,20,25,32,22,6,23,23,22,21,27,26,21,23,14,17,10,17,27,33,71,27,89,88,43,42,34,31,26,19,31,21,16,29,20,31,62
"d2e7af95c631241039aa3dd9bde4c1e1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,115,11,4,0,0,0
"d30c1492c97013375e1246eea6569d5f",0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3290eebd7e0eec85e3d55fe11fad6c4",17,23,24,30,13,18,16,12,12,9,19,16,21,0,14,9,13,0,0,14,0,10,21,14,17,14,19,19,18,8,12,9,10,14,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3827bede250177c125cc95e452000ac",9,0,0,3,7,0,11,9,9,9,7,14,20,4,12,17,8,7,0,9,12,17,19,25,7,20,11,18,13,7,12,10,21,13,13,21,1,13,16,17,10,23,16,15,16,0,0,26,10,7,3,3
"d3b3be305047d5f15ae23ce7a43bfc82",0,0,0,0,24,40,54,39,33,44,40,32,53,0,48,43,42,26,36,0,0,0,22,0,20,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,41,24,0,46,37,46,39,89,146,166
"d3b7dbf02206f389267e1dbbc102e3fe",0,0,23,0,0,0,0,24,0,0,0,0,0,0,0,0,32,47,0,0,0,42,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d449ae6d206be5b0782e4b183f3bff69",0,0,0,0,0,0,16,19,14,16,24,132,154,4,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,30,49,64,11,19,0,11
"d45266231ffe36e48df0095ef5983acb",0,0,0,0,0,0,0,0,0,0,8,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d46e2205f0c6ecf67b51f83d111c509c",36,7,16,9,14,233,10,8,16,11,0,11,15,11,15,13,14,17,21,17,87,0,10,18,15,21,12,16,0,16,7,17,20,8,9,15,7,17,14,9,12,11,15,5,9,10,0,10,0,8,7,7
"d4735632ba0fd6e9997b7a1caa994ffa",1,0,0,4,10,5,0,7,10,15,21,20,21,9,11,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,15,0,58,14,8
"d47974c2da911e3b5fb7b86c996ea708",8,4,6,6,17,10,7,0,15,18,10,27,12,0,31,9,18,0,8,10,2,17,20,17,4,10,24,5,8,13,10,10,7,5,0,11,3,4,15,9,18,11,0,0,5,0,12,6,10,0,8,12
"d47d8079ce4160fc003bde985b2fba98",0,14,12,0,0,9,0,6,10,0,0,0,0,17,0,15,19,25,41,33,20,37,28,34,28,24,38,33,21,30,23,12,13,9,13,11,24,13,7,10,10,0,12,13,13,9,11,0,0,0,0,0
"d564f44ecbcd8dbd0de7eae233290db7",0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d56cefcc9af6708719a62425338f5575",19,17,0,17,14,18,20,11,13,27,20,29,40,0,19,31,31,15,22,15,12,26,32,26,24,24,12,19,25,17,10,15,11,15,6,11,6,20,6,13,16,0,9,6,14,0,11,25,13,16,18,18
"d662d41c478094e4a8f701d57e0564d4",0,0,0,0,0,0,0,0,0,2,20,16,0,0,9,17,20,31,28,22,0,26,28,25,27,20,12,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,52,177,406,884,59,504,162,161
"d692ab25d3c80d2dc4c41fba06300002",0,0,3,0,0,0,3,4,5,3,9,0,6,4,4,0,5,7,3,0,0,0,3,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,5,6
"d6d4907268e344040fdd25a3c8af71bc",0,0,0,0,5,4,3,0,0,4,0,0,6,0,5,7,17,14,22,9,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d73cce916949e8fb8a3ad081dafa88e2",0,0,15,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,20,25,30,17,22,0,15,19,19,22,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7457aba8079de58bd2287d09f75fc9c",0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d757949bd4e89bbae198d6eca46576b1",0,0,0,0,0,0,0,4,5,1,9,11,8,6,9,5,6,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,0,5,4,6,8,22,44,60,63,36,36,75,40,51
"d76d59ec71de0e3b22da0c9cd564d41a",0,0,0,7,0,9,0,7,4,4,0,8,0,0,6,8,0,7,0,0,0,0,4,7,8,0,0,0,0,4,4,2,5,0,0,0,0,6,0,0,0,0,0,0,0,7,5,7,11,6,8,0
"d78652e3c96f4926fd67fb6118c43344",10,10,14,10,13,11,12,16,11,21,25,30,23,6,29,26,27,33,26,16,3,24,24,21,15,24,22,19,13,16,24,20,27,18,18,28,4,19,21,16,10,17,13,15,25,11,11,30,13,22,15,21
"d7cce7a01a01d4fe7e941c4699231a10",0,0,0,0,0,0,0,0,0,0,0,15,164,87,138,155,93,98,66,38,13,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"d80743b699b2d3acef2f02272a060d5d",23,12,17,19,15,10,9,13,7,15,12,11,0,4,6,19,23,19,24,22,5,17,30,28,25,25,21,35,27,42,44,45,63,44,54,49,7,47,55,50,44,63,72,53,26,56,51,41,62,59,33,22
"d81b1c4377d5cf37ae4d999b0b184b00",0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d86b67848044ea07b88b2d41ecdd9f2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,12,42,54,155,300,802,610,57,51,16,8,0,0,0,0,0,0,0,0,0,0,0,0
"d88fa3a57be2123861446f58f9d4cef7",0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8db09e71d218762391423213f05ec3e",0,0,0,4,6,0,5,0,0,6,0,0,0,2,12,0,13,5,5,0,0,5,0,3,0,0,6,0,3,4,2,0,0,0,0,0,0,9,2,0,12,0,4,0,0,0,0,2,2,0,3,4
"d8ee2547d0bf01b4df450b6f7a282e1d",23,40,32,52,43,27,38,31,16,14,11,13,18,221,14,17,26,27,25,26,151,26,44,43,45,63,73,69,46,41,36,37,31,25,24,13,127,17,13,0,11,0,9,0,5,7,0,12,10,8,9,14
"d8fdf35854d82584e94058b6b195568f",0,0,0,0,0,0,0,0,0,0,2,0,6,0,7,6,9,4,0,4,0,6,9,8,0,7,0,7,5,0,0,0,0,0,0,0,0,0,0,0,3,2,6,7,4,3,4,0,6,0,5,9
"d900eb33f6b4bc449aab64df16ae18b2",0,0,4,6,9,0,7,2,10,7,0,0,0,0,14,6,15,0,5,8,4,7,3,6,0,5,0,0,0,4,0,2,0,0,0,0,0,2,10,0,15,11,0,0,0,8,6,0,0,0,0,19
"da72a20087d20dae2d7224ce855abe7e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,14,0,6,8,6,7,10,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"daade17ab9fde15b08db0d294fe73596",0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dafa9e64b59eff7067d069abcba07f66",0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,8,10,6,8,4,0,7,0,0,9,7,5,0,0,0,0,0,0,2,8,2,10,11,0
"db0c55b0304cb381fb8803bd47d871c9",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc0619440d6b958442fb63f3836a0cb4",0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc449d798e7971f8312f761d540c7726",0,0,0,0,0,0,8,5,9,16,38,42,18,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc4d9ccab29d4f703fcda8c5813cfbf1",0,0,0,0,2,0,0,0,0,5,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,0,8,3,13
"dc5cfcb1fdebfcbfd7bb7ad0afa8daf9",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ddb8107d9b94bbce546b59eb1d4f7261",0,0,0,0,0,0,9,9,0,7,0,0,0,0,14,14,19,13,24,20,8,39,47,33,29,33,41,36,45,47,43,69,72,109,84,64,11,34,19,13,0,0,10,0,0,0,0,0,0,0,0,0
"ddc352694f75e6fa09f85dc61864dc13",3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,1,0,6,13,12,13,29,5,9,14,2,8,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"de43ebc98f14100bc188b6f98412548d",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de46deefd12c9dfdd06f3814f175ac81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,0,14,21,12,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de68e9bea9accb99dcb0d8dc81931e9f",10,10,23,0,0,5,4,0,4,3,0,0,9,4,22,15,11,24,17,11,9,14,19,15,12,11,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de72faad223dd56ac1576b1f39d8cc39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,17,0,20,0,0,22,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dea4f17bc30d536f5c53f03237170cee",0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,78,151,100,40,24,9,42,38,91,29,7,84,9,19,10,8,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,0,33,11,32,0,9
"def7773dc2a67bb61aacd71dff9d92cf",18,14,24,15,18,9,0,14,13,15,29,35,21,8,24,13,26,8,10,10,0,0,14,8,13,0,0,6,7,3,0,13,5,5,3,10,0,0,7,3,0,6,0,1,0,0,3,4,0,2,5,9
"df14626331626750aaa1416f58044b80",0,0,0,0,0,0,0,6,12,10,15,0,0,0,21,0,8,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df458e3009e4c88221473fa75eb52ec4",0,8,0,7,3,0,2,0,0,0,4,0,0,6,6,4,7,9,14,11,6,8,13,0,3,0,3,0,0,5,0,0,3,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"df71de0e92459aa808364311135bb8fc",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,12,22,24,11,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dfc530b28edaf767ebe17a33b84e32dc",5,10,0,9,11,25,17,14,16,15,14,0,18,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,11,0,0,0,0
"dfcfd742612d616e7c1097c359c7e63b",1827,1261,1461,1304,1423,1050,1136,890,564,1361,957,1214,1091,438,718,939,1134,634,1290,1202,224,1482,1432,1783,1768,1345,1794,1827,2504,2869,2614,2621,2829,2607,2834,2202,420,2731,2941,2225,1521,697,672,274,85,18,0,0,43,0,0,0
"dfdb25a37340b57e9009964577859673",7,0,15,9,11,25,31,44,37,18,28,34,41,28,64,73,78,84,49,46,10,59,53,59,68,97,43,61,41,27,21,21,18,19,16,19,0,10,14,17,24,33,34,63,51,46,45,70,55,101,91,75
"dff98ecabf52b3b8f4bb8211d920c68a",0,0,0,0,0,0,0,0,0,0,0,0,0,123,6,7,5,0,14,6,89,14,24,8,0,4,8,7,19,10,0,13,17,9,13,8,40,14,21,9,12,5,12,0,6,0,3,0,0,0,4,6
"e09f97d9f9240a8db6364dea88fcd7cd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e13290b2b94ef42c140f7b40d8d77ec6",9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,15,13,17,13,29,35,35,10,35,29,25,10,0,14,22,13,22,13,38,22,35,33,0
"e15e1ea2ea1f7a406d289b90304a21a0",0,0,0,0,0,11,24,17,10,17,19,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e170aff49968b698c04a24c383cb45d6",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,2,0,2,0,0,0,0,0,25,15,0,0,0,10,48,45,34,41,0,0,0
"e1e0950f18e814ccace25739d2373bef",83,76,69,81,92,108,98,85,102,101,112,142,183,75,162,148,156,79,90,86,44,105,138,149,97,83,104,80,133,71,58,58,77,71,73,70,17,69,56,60,57,51,99,82,123,78,81,200,120,172,164,171
"e22c716869386d5bf660155405662115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,8,3,0,0,0,8,136,139,75,28,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e296ba1bd314cf26c122f9a591baab89",0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e335f74033bc634af43ee6baa84fa247",9,24,19,14,14,9,8,12,9,6,0,10,9,0,9,9,18,23,23,19,0,14,16,14,11,9,14,19,25,15,24,19,18,10,25,17,0,17,17,19,10,12,12,10,14,14,8,8,8,17,22,8
"e36bb4268ac52a9f32b836f53f3ccd7e",4,10,9,23,3,9,25,8,10,8,6,10,4,0,0,5,0,8,3,4,3,0,8,0,16,21,16,10,7,2,5,0,1,3,0,0,0,3,5,4,5,2,5,3,8,8,5,13,11,22,24,24
"e38bafa6321bd4ed4b15f934c3eb652c",356,268,179,283,245,109,79,34,9,21,16,18,8,7,8,10,27,9,15,13,15,10,15,8,16,6,12,17,19,27,27,24,15,8,11,10,8,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0
"e38c48aacfdab8bd12ca2d48dd471aa1",0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,12,9,2,12,13,10,14,5,2,0,0,0,0,0,0,5,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e39b0323b29e5895e56a99d0e62b6633",0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e3a0a2d8316f0af7d48c8284931cc8e5",22,23,11,8,39,31,46,37,30,49,18,37,46,12,31,18,23,8,13,12,7,18,16,13,9,8,20,15,0,15,6,5,9,2,8,15,0,9,10,8,24,18,18,14,21,20,32,33,17,21,17,31
"e40665c93c23ae82ed7b2b7a05a5490f",0,0,0,9,8,11,26,18,19,16,31,19,17,7,18,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e4e75c23006b45d1603e84601070f3a7",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,5,14,17,0,21,13,7
"e51072f054476c7d775a498ebc7dfcb7",186,93,54,35,30,33,37,37,32,27,34,31,30,21,64,71,71,71,74,122,27,116,68,92,134,178,146,155,150,109,42,13,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"e5584a38336b44ee9c9c098a6a7864a2",0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5c19d7800b18015f3a917fc015fc42f",4,8,6,9,19,9,11,11,8,13,3,13,26,3,18,13,29,14,0,13,6,11,0,14,4,4,15,0,4,8,0,0,2,0,4,0,0,0,0,7,0,10,11,12,17,21,9,14,19,27,21,13
"e60da15c71e69772ae7da2c5f65865aa",126,157,161,123,60,71,100,68,54,56,100,77,49,22,59,60,47,51,71,121,17,101,123,91,131,150,143,162,153,129,121,122,136,89,136,87,18,95,49,21,18,10,0,0,0,3,0,0,2,0,0,0
"e64faa80cdf98e9e30efe534471de110",690,785,706,463,238,122,115,122,105,80,64,49,43,16,43,40,44,74,92,96,30,84,73,63,45,37,27,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6597e930f9b32e98a6fd25d851f75da",22,24,24,30,57,58,41,23,68,49,28,80,83,19,74,71,103,80,115,90,34,95,67,97,50,66,86,40,29,31,32,21,24,21,30,26,4,35,35,40,71,68,37,43,64,45,49,113,54,41,42,87
"e6642971ec14ef7fe8a4ef0e317fde6a",23,16,8,21,49,21,20,24,34,13,9,10,11,10,20,18,7,11,9,12,8,23,20,14,10,8,16,26,13,17,15,23,4,4,8,8,2,27,16,21,9,47,17,102,360,41,21,0,52,6,45,24
"e68c674b1a1a7605afd87276062dc93e",32,53,71,59,59,49,66,52,44,41,55,54,50,21,43,39,31,30,55,53,16,55,28,26,18,14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6fcd08782725a0157bbd7091d46a9b3",0,0,0,0,0,12,24,28,19,29,24,18,7,17,0,24,27,27,42,33,13,36,35,33,0,39,0,35,30,21,31,33,35,35,36,29,12,28,25,21,16,22,22,14,11,15,15,17,12,25,19,16
"e73ea5e0472f86feb975cd2b38d81f41",0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
