"ID","nahant_5um_d1_544","nahant_5um_d2_547","nahant_5um_d3_550","nahant_5um_d4_553","nahant_5um_d5_556","nahant_5um_d6_559","nahant_5um_d7_562","nahant_5um_d8_565","nahant_5um_d9_568","nahant_5um_d10_571","nahant_5um_d11_574","nahant_5um_d12_576","nahant_5um_d13_579","nahant_5um_d14_582","nahant_5um_d15_585","nahant_5um_d16_588","nahant_5um_d17_591","nahant_5um_d18_594","nahant_5um_d19_597","nahant_5um_d20_600","nahant_5um_d21_603","nahant_5um_d22_606","nahant_5um_d23_609","nahant_5um_d24_612","nahant_5um_d25_615","nahant_5um_d26_618","nahant_5um_d27_621","nahant_5um_d29_624","nahant_5um_d30_627","nahant_5um_d31_630","nahant_5um_d32_633","nahant_5um_d33_636","nahant_5um_d34_639","nahant_5um_d35_642","nahant_5um_d36_645","nahant_5um_d38_648","nahant_5um_d39_651","nahant_5um_d40_654","nahant_5um_d41_657","nahant_5um_d42_660","nahant_5um_d43_663","nahant_5um_d44_666","nahant_5um_d45_670","nahant_5um_d46_672","nahant_5um_d47_675","nahant_5um_d48_678","nahant_5um_d49_681","nahant_5um_d51_684","nahant_5um_d52_687","nahant_5um_d53_690","nahant_5um_d54_693","nahant_5um_d55_696","nahant_5um_d56_699","nahant_5um_d57_702","nahant_5um_d58_705","nahant_5um_d59_708","nahant_5um_d60_711","nahant_5um_d61_714","nahant_5um_d62_718","nahant_5um_d63_720","nahant_5um_d64_723","nahant_5um_d65_726","nahant_5um_d66_729","nahant_5um_d67_733","nahant_5um_d68_735","nahant_5um_d69_738","nahant_5um_d70_741","nahant_5um_d71_744","nahant_5um_d72_747","nahant_5um_d73_750","nahant_5um_d74_753","nahant_5um_d75_756","nahant_5um_d76_759","nahant_5um_d77_762","nahant_5um_d78_765","nahant_5um_d79_768","nahant_5um_d80_771","nahant_5um_d81_774","nahant_5um_d82_777","nahant_5um_d83_780","nahant_5um_d84_783","nahant_5um_d85_786","nahant_5um_d86_789","nahant_5um_d87_792","nahant_5um_d88_795","nahant_5um_d90_798","nahant_5um_d91_801","nahant_5um_d92_804"
"OTU_38",0,1,0,3,0,2,1,2,1,0,1,2,1,0,2,4,0,7,0,12,2,0,3,7,6,1,2,4,3,0,4,24,42,44,23,5,4,1,0,2,0,0,2,1,0,0,1,1,0,0,2,1,1,2,0,1,8,5,1,4,0,0,0,2,3,3,3,1,4,0,1,9,9,37,35,25,25,22,16,3,2,5,2,3,10,5,4,5
"OTU_1339",1,0,0,1,2,1,1,0,0,1,0,2,2,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,1,2,2,2,0,0,0,0,0,2,2,0,5,2,1,1,0,0,0,0,0,0,0,0,1,4,1,3,0,1,1,0,0
"OTU_961",9,6,1,6,2,7,12,7,5,3,1,4,4,3,0,1,8,2,10,2,4,7,0,1,1,5,8,1,1,1,0,1,0,2,0,0,0,0,2,1,2,1,1,2,2,2,3,0,0,0,0,1,0,2,1,4,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,2,3,6,3
"OTU_201",3,0,1,2,4,4,6,4,0,0,1,1,17,1,3,2,9,3,8,3,1,0,1,1,0,3,5,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,3,5,3,6,0,0,0,0,0,1,1,1,0,3,2,2,2,0,2,0,3,1,12,11,21,3,18,9,5,11,7,13,19,2,6,7,4,11,5,10,9,21,53,45,52,55
"OTU_162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,14,2,16,60,19,4,65,27,128,5,25,8,13,5,0,14,10,9,1,0,3,0,2,5,5,2,1,4,2,11,3,8,3,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4,0,0
"OTU_118",0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,1,0,0,3,2,2,5,3,12,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,2,0,0,0,0,0,0,1,1,3,0,3,1,2,1,3,7,0,0,0,0,0,2,1,0,0,2,0,1
"OTU_545",0,0,0,1,2,5,5,6,2,5,2,3,0,0,0,2,2,0,0,1,2,4,10,1,1,1,1,0,0,4,8,4,6,3,0,0,4,3,2,3,0,2,3,4,2,1,0,0,2,2,2,3,0,0,0,1,2,4,2,1,0,0,6,6,1,0,7,9,5,3,2,6,5,4,3,0,3,1,1,2,4,3,5,5,5,5,2,3
"OTU_698",0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,1,0,0,3,4,9,5,10,8,0,1,31,0,1,0,0,1,1,1,6,24,0,1,1,0,1,1,2,0,0,0,5,4,0,3,0,2,0,0,0,0,0,0,0,4,3,11,1,4,6,2,1,2,0,0,0,0
"OTU_29",2,3,0,0,0,0,1,1,1,0,1,0,0,0,5,0,1,0,0,0,2,0,0,1,4,1,1,2,2,7,3,7,6,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,7,1,0,0,2,1,6,6,0,4,2,0,0
"OTU_86",13,6,2,4,3,4,8,6,5,7,6,2,1,1,4,3,2,1,11,1,4,5,4,9,4,4,3,7,4,6,10,7,13,10,3,28,16,13,22,13,8,26,0,5,9,6,6,18,29,22,14,13,3,20,21,6,21,22,45,4,10,30,18,22,21,14,15,23,12,16,16,4,4,2,9,0,6,7,12,22,22,16,24,8,6,15,4,1
"OTU_733",0,8,1,2,57,9,43,8,2,0,0,1,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_319",18,39,31,2,3,1,0,2,3,1,0,0,2,0,0,0,2,1,1,3,1,2,1,4,2,2,4,3,0,9,7,6,5,0,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,2,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,7,2,15,0,4,0,0,0,1,1,0,0,9,2,2,1,1,2
"OTU_1097",0,0,1,0,1,3,2,5,2,0,0,1,0,0,0,2,0,6,1,1,0,1,2,1,2,2,2,0,0,0,2,1,1,1,0,1,2,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0,0,0,1,1,1,2,3,0,0,1,5,4,6,2,1,0,2,1,0,0,3,1,0,0,2,0,5,2,0,1,0,0,2,0,1,1
"OTU_891",2,2,0,2,0,4,3,6,1,6,2,0,0,0,0,3,1,1,7,1,5,2,5,2,2,2,1,0,1,1,3,1,2,0,0,0,0,0,2,0,0,1,1,2,0,0,0,2,0,1,3,1,0,1,3,1,0,2,1,2,0,7,0,0,5,3,2,6,2,2,0,0,2,2,0,0,0,2,0,2,2,1,1,0,2,1,0,2
"OTU_1706",0,3,1,3,0,0,4,1,1,5,0,2,10,2,1,3,0,0,8,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2
"OTU_1237",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,9,1,22,3,26,3,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,2,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_477",0,0,0,3,0,3,0,0,2,1,1,1,0,0,5,4,0,2,0,0,0,1,0,5,8,0,1,0,2,4,5,3,19,10,23,3,6,0,0,1,2,1,0,0,0,0,1,0,0,2,2,1,0,1,3,0,6,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,6,3,18,11,5,2,2,2,3,2,0,2,0,1
"OTU_641",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,3,0,3,3,0,0,1,0,2,2,3,0,6,0,0,0,1,0,2,1,1,1,1,2,2,0,1,0,1,3,7,8,0,6,12
"OTU_666",1,2,1,1,0,2,2,1,4,3,6,0,2,0,1,2,1,9,0,0,3,3,6,6,2,1,0,1,0,0,8,12,7,2,0,3,0,3,1,2,3,2,4,2,1,1,3,1,5,8,4,4,1,4,6,3,1,0,2,0,0,0,2,2,3,0,1,2,1,0,1,3,7,3,4,1,0,1,3,1,1,1,3,0,0,3,0,0
"OTU_172",1,1,0,2,0,1,0,0,1,0,0,2,0,0,3,0,0,3,2,1,0,1,0,1,1,1,2,0,0,2,6,12,4,8,0,10,18,10,4,4,2,2,4,12,5,0,1,2,3,3,7,2,1,3,2,1,3,6,5,1,1,0,12,7,6,3,3,2,3,15,10,2,3,2,9,0,4,4,7,8,10,10,7,3,1,9,1,0
"OTU_1366",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,1,0,6,1,0,1,3,3,3,1,0,3,0,5,3,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0
"OTU_26",6,1,1,1,1,4,1,1,1,2,4,2,0,0,4,5,1,1,4,0,0,3,1,1,2,0,2,1,1,6,1,25,6,16,6,61,69,56,32,40,14,26,14,35,82,10,16,42,30,46,23,19,10,11,44,14,16,3,3,0,1,1,12,4,8,6,15,8,9,1,4,4,4,5,17,4,17,11,23,15,23,11,7,2,3,11,1,1
"OTU_347",4,0,3,38,53,2,6,5,0,2,1,0,2,4,1,2,2,2,27,9,10,7,2,3,4,2,3,0,0,2,1,4,18,4,0,0,1,5,20,0,1,0,1,10,7,10,1,1,2,1,1,4,2,1,0,0,0,1,3,0,2,43,1,1,0,13,6,4,0,13,5,28,3,10,0,1,1,0,0,3,0,0,0,1,2,7,0,7
"OTU_431",3,8,14,19,11,26,14,10,5,12,8,8,1,0,5,5,2,0,10,1,6,7,6,2,1,5,1,2,1,1,3,1,6,2,2,7,4,1,2,2,0,0,1,1,0,1,0,0,0,2,0,0,2,2,0,1,1,3,0,0,1,5,9,0,6,5,2,1,2,4,4,3,2,3,2,1,0,1,0,3,1,0,0,0,3,2,0,0
"OTU_1557",1,2,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,6,3,0,1,0,1,0,0,2,2,2,1,0,0,0,1,1,3,0,0,0,0,0,0,0,2,0,2,0,4,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1,1,1,1,0,0,0,0,2,1,0,0,4,0,2,0,0,1,0,0
"OTU_1276",0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,3,0,1,0,0,0,2,1,0,3,1,1,0,2,1,0,0,1,2,1,4,4,3,3,3,4,0,2,1,0,0,4,7,1,1,1,1,0,7
"OTU_255",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,1,0,0,0,0,1,5,0,0,1,1,1,0,0,4,3,0,6,9,4,1,0,0,0,2,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,3,1,0,3,1,13,3,15,0,2,29,5
"OTU_419",1,1,4,9,1,0,0,3,1,6,7,2,1,1,2,8,1,1,5,1,4,7,7,11,3,2,0,0,0,5,5,3,1,2,0,2,0,6,0,6,2,1,3,1,2,0,0,2,1,1,4,0,2,2,1,5,3,2,4,1,0,0,0,6,5,1,9,4,2,0,2,4,2,2,3,0,0,4,8,2,4,2,2,3,1,1,1,5
"OTU_133",14,8,9,0,7,7,6,7,8,3,3,1,1,1,0,0,2,2,6,12,13,1,6,4,4,4,20,6,4,4,14,3,0,3,1,1,0,0,4,0,1,0,0,0,1,0,1,1,0,3,0,0,3,1,1,6,2,2,0,1,0,0,0,0,1,0,0,1,0,0,2,3,0,1,1,1,0,0,2,0,0,0,1,3,1,1,0,1
"OTU_1030",0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,2,0,0,0,0,0,0,1,6,5,4,1,2,1,0,3,1,0,0,0,0,0,1,1,2,0,0,0,1,1,1,0,1,0,0,2,0,0,1,4,0,2,0,0,0,0,0,0,0
"OTU_293",11,44,5,2,58,7,5,1,3,0,0,0,0,0,0,2,0,1,6,2,10,2,1,0,0,0,2,8,19,2,6,1,2,3,15,26,4,2,4,11,18,2,0,6,1,1,8,14,13,3,5,0,1,19,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,18,17,4,4,1,0,1,0,0,5,0,0
"OTU_1818",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,32,0,1,0,0,1,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"OTU_1270",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,1,2,1,1,2,0,0,1,1,2,2,1,1,0,2,2,0,1,0,0,0,6,0,1,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0
"OTU_588",9,0,0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,2,4,0,1,1,0,2,0,0,0,3,1,1,1,1,2,4,0,4,1,1,4,2,1,1,1,2,0,1,0,2,1,1,2,1,2,0,2,0,0,1,2,0,1,12,3,1,1,1,3,3,3,3,0,0,1,3,0,1,0,1,1,1,0,1,0,2,2,4,0,0
"OTU_299",0,0,1,7,5,6,5,10,1,2,4,1,1,0,0,2,1,0,2,2,2,7,13,7,2,1,0,0,0,1,0,3,1,1,0,0,1,0,1,1,1,0,3,0,2,1,0,6,2,2,2,3,0,3,1,3,0,3,4,1,0,7,21,6,13,4,20,16,9,5,14,1,8,6,6,0,2,2,3,7,9,5,3,1,5,2,2,3
"OTU_90",0,7,4,4,25,5,16,3,21,0,2,3,3,5,3,1,3,27,1,3,1,0,0,0,6,0,0,0,1,11,16,30,23,14,8,9,7,11,8,6,26,3,8,0,4,8,3,4,1,5,5,1,3,6,2,8,13,4,2,6,0,0,0,0,1,2,1,0,1,5,6,5,5,8,5,8,9,24,5,1,7,5,6,2,1,5,0,1
"OTU_1667",0,0,0,2,1,4,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,2,1,0,0,0,3,1,0,0,0,4,0,1,0,0,1,1,0,0,1,0,1,2,5,3,1,0,1,0,0,1
"OTU_579",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,35,66,32,15,5,3,3,0,2,6,0,1
"OTU_569",0,0,0,0,0,0,0,1,2,1,3,2,1,8,3,2,0,4,0,2,1,0,1,25,36,8,2,1,1,2,3,1,6,6,2,0,0,1,0,1,0,0,0,0,2,1,0,0,0,3,1,5,4,1,0,0,3,2,0,0,0,1,0,3,1,0,0,0,0,0,0,8,1,8,4,0,2,7,0,4,0,4,4,0,0,0,0,0
"OTU_336",1,2,0,5,1,2,0,1,0,0,0,0,0,0,0,1,0,4,0,1,1,0,2,1,0,0,0,0,0,1,0,4,1,0,0,10,3,3,0,2,1,2,2,6,15,0,3,6,3,1,1,0,1,1,4,2,0,1,0,0,0,0,1,2,3,0,1,1,4,1,5,3,0,1,2,2,3,1,10,4,2,3,1,2,3,6,1,1
"OTU_447",0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,1,0,1,2,1,0,0,0,0,1,1,0,2,3,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_709",1,6,1,2,1,0,1,2,3,2,2,0,1,0,0,5,1,1,4,0,4,2,2,2,1,2,2,1,0,6,4,4,0,0,3,0,0,1,1,0,2,0,1,1,0,1,0,1,0,0,1,0,2,6,1,0,3,1,1,0,0,2,0,2,2,0,0,0,5,4,0,0,0,0,1,0,0,0,2,0,5,2,1,0,0,2,0,2
"OTU_500",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,5,5,12,7,2,29,2,3,2,0,0,0,1,0,2,3,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,8,6,10,2,8,2,5,3,2,1,0,0
"OTU_127",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,3,10,55,139,37,19,10,6,16,14,1,9,9,3,0,0,4,0,3,3,0,0,1,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12,48,10,31,26,15,2,2,1,3,3,7,4,0,0
"OTU_540",0,0,1,3,0,0,0,1,1,3,1,0,0,3,0,1,0,0,0,1,0,2,1,0,0,3,2,2,3,0,1,1,3,1,2,0,0,7,2,6,22,7,5,1,2,12,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0
"OTU_807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,2,7,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,7,13,0,1,0,3,1,0,0,0,0,0
"OTU_387",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,11,88,22,15,6,4,2,8,0,1,9,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,15,13,25,0,0,0,1,1,0,0,0,0
"OTU_629",0,2,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,2,3,1,0,2,1,3,1,2,1,3,1,1,1,1,0,0,0,2,1,1,5,1,2,2,3,5,3,3,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,2,0,1,3,0,0,1,1,0,0,0,0
"OTU_1117",2,0,1,2,0,1,1,0,0,3,0,0,0,0,1,1,0,2,1,0,1,1,2,0,0,0,0,1,1,2,0,3,1,2,0,0,1,4,0,2,0,1,0,0,0,1,4,3,1,1,1,1,2,2,4,1,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0
"OTU_200",0,0,3,0,1,3,1,1,2,2,8,1,1,0,1,2,0,2,2,0,1,1,2,2,2,0,1,1,0,2,0,0,1,0,0,5,3,2,0,1,1,0,0,0,0,0,2,27,9,6,8,4,0,5,13,7,3,5,6,2,0,3,15,7,19,4,23,22,4,6,0,0,2,2,2,0,2,2,11,2,10,8,3,1,1,2,2,0
"OTU_439",1,0,3,2,1,1,1,1,3,2,4,1,3,5,2,1,0,2,4,2,5,6,2,5,0,1,6,3,4,1,8,1,8,6,4,0,6,8,0,3,3,1,2,8,5,3,4,1,2,2,7,7,3,1,3,6,5,3,5,0,1,9,4,13,9,1,5,3,1,10,15,8,0,18,5,16,1,0,8,1,6,6,2,0,0,1,6,6
"OTU_504",4,4,10,5,3,1,4,6,1,3,7,0,1,0,8,2,0,5,0,2,1,0,4,0,4,4,0,1,0,7,1,5,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,1,1,0,2,1,1,1,0,1,1,0,0,4,1,1,0,0,0,0,1
"OTU_164",2,3,9,0,1,1,0,1,3,1,0,0,1,2,1,0,0,0,0,3,2,0,1,1,0,0,1,3,1,2,5,3,5,2,2,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,6,6,2,2,0,0,0,0,0,2,1,1,1,0,0,2
"OTU_1496",0,0,0,3,1,6,8,3,7,8,1,3,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_197",17,16,13,6,30,13,21,12,13,8,5,9,6,8,5,8,5,9,6,5,6,1,4,10,5,4,15,5,1,4,10,5,7,7,3,11,15,18,11,14,5,9,4,4,7,4,11,14,28,17,18,5,6,15,25,13,12,11,5,0,0,0,1,0,2,1,7,2,3,1,2,3,1,2,1,2,2,2,3,4,5,4,5,0,0,3,0,2
"OTU_332",9,6,2,6,7,4,8,8,4,5,5,2,1,0,3,2,0,4,10,2,3,5,0,4,0,6,1,2,0,4,4,9,1,6,2,2,0,1,3,4,1,4,0,1,0,1,0,3,5,1,2,0,3,3,1,2,4,0,3,3,0,11,5,1,3,2,6,3,4,2,3,0,2,4,5,2,1,0,4,4,1,0,0,0,4,7,4,3
"OTU_303",6,2,3,2,1,1,4,1,6,1,1,0,0,0,1,1,0,1,1,0,0,1,1,3,0,0,0,2,2,0,3,8,0,2,0,6,9,3,6,6,2,4,3,0,2,0,0,3,10,3,7,1,1,3,3,3,6,4,13,0,1,4,3,5,5,3,13,6,6,4,1,3,0,11,8,0,6,5,6,18,12,3,3,3,4,8,4,1
"OTU_632",4,8,3,1,5,3,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"OTU_526",1,1,5,4,2,4,6,5,2,7,1,6,0,0,1,3,1,1,0,0,3,7,4,3,2,1,4,1,0,5,3,1,1,0,1,1,3,3,5,1,1,1,0,9,2,0,1,1,4,2,3,3,3,1,1,1,1,3,1,0,0,2,5,6,2,4,2,9,6,4,9,10,4,0,1,0,1,0,0,0,17,5,5,1,1,1,6,3
"OTU_42",1,0,1,7,0,0,0,0,1,0,0,0,1,1,0,0,0,8,17,0,4,2,0,2,1,1,0,0,1,3,4,9,1,3,0,0,1,14,55,20,45,164,57,13,80,421,206,40,56,37,18,10,16,14,15,10,7,0,15,5,0,18,3,6,2,13,5,11,6,77,36,19,12,0,0,2,0,1,0,1,1,3,2,0,1,1,0,1
"OTU_619",4,0,0,5,2,4,8,12,4,12,4,4,0,0,2,1,0,0,1,3,6,8,12,2,0,0,2,1,0,0,1,2,0,1,0,0,0,0,2,2,1,2,1,0,1,2,0,3,2,1,1,0,0,3,1,1,1,0,3,1,0,4,8,5,12,4,6,5,7,2,0,2,1,1,0,0,0,1,1,3,1,2,0,0,0,0,4,0
"OTU_657",11,11,7,3,5,8,4,10,6,11,3,2,6,1,0,0,0,2,2,1,3,0,1,3,1,1,4,1,2,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_823",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,6,0,1,2,1,1,1,0,1,2,0,0,2,0,4,3,0,0,0,1,3,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0,4,1,0,3,0,0,0,0,0
"OTU_240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,17,33,44,5,4,1,1,2,0,0,3,2,0,0,0,0,3,4,0,2,2,2,1,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17,54,45,19,56,45,30,9,5,13,7,13,3,0,1,0
"OTU_1661",0,0,1,0,0,1,0,0,2,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,4,3,0,0,1,0,0,2,0,1,1,0,3,0,1,1,3,0,0,1,2,2,0,1,1,2,0,0,3,1,0,1,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"OTU_2238",1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,2,4,2,1,1,1,0,2,1,0,2,1,0,0,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,4,0,0,0,1,2,1,4,1,2,1,0,2,0,3,0,0
"OTU_163",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,1,1,3,0,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,2,1,4,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,2,1,5,1,0,0,0,2,1,3,1,0,0,0,0
"OTU_24",3,5,3,8,5,4,2,1,3,6,7,4,3,0,2,12,1,3,8,0,3,6,1,4,5,4,2,2,5,17,2,24,11,30,16,83,85,70,83,81,32,113,36,97,87,6,24,43,67,73,34,18,20,18,78,23,24,9,14,0,1,2,4,3,6,3,6,1,5,1,2,2,2,12,10,4,3,4,12,13,5,4,3,3,3,8,0,0
"OTU_738",2,5,0,1,4,0,1,0,0,1,1,0,0,0,0,2,0,2,1,0,2,1,0,1,0,0,0,0,0,3,4,5,1,3,0,5,5,4,2,7,6,3,6,2,2,4,9,6,11,5,2,1,3,6,1,3,1,1,2,0,0,0,2,1,0,0,0,0,1,0,0,2,0,2,2,0,1,4,1,0,2,0,0,0,0,8,0,0
"OTU_71",1,0,3,0,1,1,1,1,4,1,19,9,1,2,9,5,0,3,2,1,0,0,3,7,1,1,1,3,3,8,0,1,2,0,27,27,14,7,12,18,17,7,34,24,11,1,9,95,8,44,42,82,107,12,31,0,4,4,0,1,0,0,3,3,0,6,14,27,0,1,0,0,1,0,6,2,103,98,143,92,12,5,3,31,7,4,2,0
