"ID","ZOZOW1T_feces_320","ZOZOW1T_feces_321","ZOZOW1T_feces_322","ZOZOW1T_feces_323","ZOZOW1T_feces_324","ZOZOW1T_feces_325","ZOZOW1T_feces_326","ZOZOW1T_feces_327","ZOZOW1T_feces_328","ZOZOW1T_feces_329","ZOZOW1T_feces_330","ZOZOW1T_feces_331","ZOZOW1T_feces_332","ZOZOW1T_feces_333","ZOZOW1T_feces_334","ZOZOW1T_feces_336","ZOZOW1T_feces_339","ZOZOW1T_feces_340","ZOZOW1T_feces_342","ZOZOW1T_feces_343","ZOZOW1T_feces_344","ZOZOW1T_feces_345","ZOZOW1T_feces_346","ZOZOW1T_feces_347","ZOZOW1T_feces_348","ZOZOW1T_feces_349","ZOZOW1T_feces_350","ZOZOW1T_feces_351","ZOZOW1T_feces_352","ZOZOW1T_feces_353","ZOZOW1T_feces_354","ZOZOW1T_feces_355","ZOZOW1T_feces_356","ZOZOW1T_feces_358","ZOZOW1T_feces_359","ZOZOW1T_feces_360","ZOZOW1T_feces_362","ZOZOW1T_feces_363","ZOZOW1T_feces_365","ZOZOW1T_feces_367","ZOZOW1T_feces_368","ZOZOW1T_feces_369","ZOZOW1T_feces_370","ZOZOW1T_feces_371","ZOZOW1T_feces_372","ZOZOW1T_feces_373","ZOZOW1T_feces_374","ZOZOW1T_feces_375","ZOZOW1T_feces_376","ZOZOW1T_feces_377","ZOZOW1T_feces_378","ZOZOW1T_feces_379","ZOZOW1T_feces_380"
"OTU_705",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,5,5,4,1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,0,1,1,8,1,3,2,0,2,0,6,1,1
"OTU_807",3,2,0,9,2,0,0,4,4,21,1,6,0,0,10,4,3,0,0,2,2,2,3,16,4,15,23,4,0,1,4,6,5,67,0,16,6,8,5,7,2,2,13,25,4,9,14,11,20,1,5,2,17
"OTU_1748",7,0,0,1,1,2,1,2,1,1,0,2,0,4,2,1,3,0,2,0,0,1,3,0,1,0,0,1,0,0,0,3,0,2,3,0,0,0,2,7,0,0,0,2,3,0,2,0,2,1,2,1,1
"OTU_17028",0,2,0,0,1,0,0,3,2,0,1,1,0,0,0,3,1,0,0,2,1,9,0,1,0,2,1,4,3,3,2,5,0,0,1,0,8,5,5,3,1,1,0,0,2,1,1,0,1,0,1,3,5
"OTU_18585",0,1,1,2,2,0,0,3,3,0,2,0,2,0,0,4,5,1,0,5,2,17,2,0,1,9,2,10,3,14,3,1,6,0,1,0,6,2,8,1,8,0,5,4,7,1,3,4,1,3,1,12,7
"OTU_249",13,37,12,38,30,15,30,27,34,46,30,22,35,30,8,9,7,22,2,12,21,3,2,6,3,16,6,13,9,7,9,17,116,1,3,18,24,15,27,6,1,2,15,30,29,10,9,11,2,14,15,20,14
"OTU_16999",0,10,4,7,5,1,1,4,4,2,0,0,1,0,0,0,1,0,0,6,7,4,0,1,0,6,2,7,10,8,4,6,19,0,0,5,28,6,31,3,0,0,4,14,19,4,4,5,1,4,10,18,20
"OTU_41",38,286,134,182,127,33,49,117,181,56,199,56,31,245,70,34,110,167,30,164,299,53,41,96,133,44,34,88,100,84,102,307,65,133,119,83,253,269,67,51,94,80,115,103,77,229,185,106,133,185,53,114,44
"OTU_11058",3,0,1,5,0,1,1,1,0,0,0,0,0,0,0,7,2,1,19,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_18592",0,0,0,1,2,0,0,4,0,0,0,1,1,0,0,5,0,0,0,3,3,11,0,0,0,3,1,4,3,5,2,2,0,0,4,1,3,1,3,7,5,0,1,9,1,0,1,0,0,0,8,5,1
"OTU_20146",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,6,5,0,2,0,0,1,2,3,1,16,4,5,0,6,1,2,4,0,2,3,0,0,0,0,4,1,3,0,0
"OTU_8723",3,1,0,2,0,3,4,0,0,1,1,0,0,3,3,1,1,0,0,0,0,0,2,8,7,5,5,1,2,1,4,6,0,3,3,3,8,9,11,4,2,5,3,3,5,3,0,4,2,1,0,1,6
"OTU_155",0,10,5,2,6,13,33,26,26,6,18,49,0,5,14,33,0,0,0,0,8,7,36,29,90,0,0,1,4,2,0,0,7,2,0,0,4,0,7,10,6,18,4,1,3,7,18,15,16,28,6,3,17
"OTU_16956",0,1,1,4,0,0,0,0,1,0,2,1,0,0,1,1,1,0,0,4,1,5,0,0,0,1,1,4,7,8,3,1,0,0,2,0,6,5,5,5,4,1,3,8,2,1,0,2,0,1,3,4,4
"OTU_605",10,1,1,3,3,2,2,1,0,4,1,1,1,4,3,2,1,2,8,1,0,1,1,0,1,0,0,2,1,0,0,2,2,1,2,0,1,0,1,2,3,2,2,2,3,1,3,3,3,2,3,2,1
"OTU_2640",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,1,0,0,1,1,3,0,5,2,0,2,2,3,1,8,0,0,0,1,0,5,8,3,1,1,0
