"ID","Nov2rep1","Nov3rep1","Nov6rep1","Nov9rep1","Nov10rep1","Nov11rep1","Nov12rep1","Nov13rep1","Nov16rep1","Nov17rep1","Nov18rep1","Nov19rep1","Nov20rep1","Nov24rep1","Nov25rep1","Nov26rep1","Nov27rep1","Dec1rep1","Dec2rep1","Dec3rep1","Dec7rep1","Dec8rep1","Dec9rep1","Dec10rep1","Dec11rep1","Dec14rep1","Dec15rep1","Dec16rep1","Dec17rep1","Dec18rep1","Dec21rep1","Dec23rep1","Jan4rep1","Jan5rep1","Jan6rep1","Jan7rep1","Jan11rep1","Jan12rep1","Jan13rep1","Jan14rep1","Jan15rep1","Jan18rep1","Jan19rep1","Jan20rep1","Jan21rep1","Jan25rep1","Jan26rep1","Jan27rep1","Jan28rep1","Jan29rep1","Feb1rep1","Feb2rep1","Feb3rep1","Feb4rep1","Feb5rep1","Feb8rep1","Feb9rep1","Feb11rep1","Feb12rep1","Feb15rep1","Feb16rep1","Feb18rep1","Feb19rep1","Feb22rep1","Feb23rep1","Feb25rep1","Feb26rep1","Feb29rep1","Mar2rep1","Mar3rep1","Mar4rep1","Mar7rep1","Mar8rep1","Mar9rep1","Mar10rep1","Mar11rep1","Mar14rep1","Mar15rep1","Mar21rep1","Mar22rep1","Mar23rep1","Mar24rep1","Mar28rep1","Apr18rep1"
"OTU_9534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,2,0,4,0,0,1,2,1,1,2,2,2,1,0,0,2,0,0,0,2,0,0,0,0,0,2,5,2,1,1,0,1,0
"OTU_281",0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,2,1,3,0,2,2,0,1,3,3,1,1,0,0,4,1,1,2,2,1,1,4,1,1,2,0,0,0,3,0,0,0,0,1,1,1,0,1,2,1,0,1,0,2,0,0,2,3,0,0,1,4,0,0,0,1,0,1,1,0,0,1,0,1,2,2,6,17,0
"OTU_435",0,0,0,0,0,0,0,0,0,2,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,3,1,1,1,0,3,1,0,0,3,0
"OTU_24",7,18,15,9,22,6,10,14,12,21,28,18,13,18,24,17,13,16,20,8,11,6,8,12,8,14,23,21,14,21,12,18,10,19,21,15,14,12,18,10,3,6,13,13,11,19,6,8,9,24,16,9,8,13,18,15,12,15,18,16,24,14,10,36,37,28,25,44,37,45,31,32,29,25,41,35,28,54,46,78,56,276,16,54
"OTU_324",11,32,6,0,8,1,0,3,0,2,2,2,1,2,1,0,1,1,0,0,1,1,2,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_330",0,0,0,2,0,2,0,2,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,8,0,0,0,1,1,3,4,2,0,5,1,7,2,1,2,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"OTU_963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,1,1,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,2,1,4,1,0,1,0,1,3,2,0,2,3,1,2,0,1,3,5,1,0,4,5,5,1,0,2,0,0,0,0,1
"OTU_20626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3,1,0,0,1,0,0,2,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_3606",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0
"OTU_9529",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,2,1,2,0,0,0,1,0,2,3,0,1,0,1,1,2,2,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0
"OTU_19891",1,0,0,1,0,1,3,4,1,0,1,4,2,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_560",2,11,3,1,3,1,4,0,0,3,2,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,2,1,0,1,5,1,2,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_215",6,1,4,3,3,6,4,7,4,0,5,3,8,0,4,0,3,1,2,0,0,1,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_25630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,1,0,2,2,0,1,4,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_490",0,1,0,0,0,0,2,0,1,0,0,2,1,1,0,0,0,1,2,0,0,2,0,1,0,0,0,1,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3877",0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_16390",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,8,9,2,3,0
"OTU_27428",0,0,0,3,0,0,0,1,0,0,2,0,0,0,2,0,3,0,1,1,0,2,2,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_53",12,2,23,0,0,0,0,0,0,8,7,10,7,0,1,0,0,0,0,0,1,0,0,0,0,7,4,1,2,18,2,0,0,2,3,0,0,0,0,0,0,0,1,1,0,4,0,5,2,3,5,1,0,6,0,4,1,2,5,1,5,1,3,3,2,4,3,3,3,5,5,8,5,5,15,13,16,49,40,77,103,28,150,0
"OTU_714",2,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,1,2,2,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_307",8,15,3,1,7,5,4,1,5,1,1,1,4,0,1,0,0,1,0,0,2,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_584",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3013",0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,4,1,5,3,4,6,5,5,4,3,9,1,3,8,8,5,5,5,2,2,2,3,3,1,1,1,1,3,0,1,1,1,0,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_385",1,1,3,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,2,4,0,1,1,1,2,1,4,0,0,3,3,4,1,4,3,0,0,0
"OTU_6291",0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,2,2,3,2,1,0,1,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,1,4,0,1,3,0,0,2,1,0,4,1,3,0,4,0,1,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0
"OTU_95",2,0,22,4,6,5,6,2,5,10,9,1,1,3,0,8,7,3,4,3,1,2,2,4,10,3,5,1,1,3,5,0,2,6,1,2,1,2,3,9,7,3,1,7,1,0,0,0,1,3,2,9,4,5,1,9,5,0,3,3,9,21,11,12,9,3,17,6,4,10,4,11,5,3,7,1,2,7,2,12,14,27,70,5
"OTU_784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,3,1,2,3,0,4,0,2,0,0,0
"OTU_514",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,2,2,0,1,0,1,2,2,1,4,0,2,3,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"OTU_539",0,0,0,7,0,11,0,11,1,3,1,1,1,2,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_477",1,3,3,1,0,0,1,0,2,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_593",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,1,1,1,0,0,2,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_525",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,1,0,0,1,0,0,2,2,1,1,4,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,2,1,1,1,2,3,3,2,2,3,1,3,2,1,0,4,0,6,0,0,3
"OTU_367",0,0,0,0,0,0,0,0,5,0,2,0,0,1,1,1,4,2,5,1,2,5,0,1,0,1,1,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_445",0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,2,4,1,0,1,2,0,2,0,2,4,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
"OTU_463",1,1,0,0,0,4,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,0,2,1,0,0,0,1,3,2,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"OTU_2",96,9,98,142,130,114,154,160,214,179,148,62,77,83,143,126,138,135,168,167,150,172,192,184,179,68,72,35,23,75,138,142,120,132,107,86,145,132,123,59,130,122,65,130,111,58,77,111,78,80,98,90,88,87,99,96,67,69,83,55,61,75,68,69,61,61,38,53,50,64,55,51,54,61,53,62,44,53,57,37,34,60,26,2
"OTU_791",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,2,2,0,1,1,1,0,0,1,2,1,1,2,0,1,1,0,1,1,2,3,1,1,3,3,2,1,1,1,0,2,1,2,3,1,3,0,0,0,0,0,0,1
"OTU_460",0,0,0,0,0,1,1,1,0,1,3,3,0,0,1,0,1,0,1,0,1,0,3,0,2,1,1,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,1,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,1,0,1,0,0,2,2,0,0,0,0,1
"OTU_42",1,0,5,1,3,2,3,1,9,12,6,4,9,28,23,15,16,14,15,25,15,13,13,17,15,5,2,0,1,3,15,10,11,16,30,27,23,25,15,12,13,15,12,16,6,31,13,18,12,8,4,11,6,9,7,10,12,11,10,4,11,4,4,7,4,5,2,2,4,4,1,2,9,6,3,4,5,2,6,2,1,0,0,0
"OTU_122",1,4,2,0,0,4,0,0,0,1,0,0,1,2,2,0,1,2,2,3,3,4,3,1,2,5,8,3,0,4,1,2,4,2,2,3,5,7,7,6,6,1,1,5,0,3,2,3,1,5,9,0,5,1,2,3,1,0,4,2,3,2,4,1,2,7,1,2,13,3,10,5,3,2,8,12,14,24,9,27,24,5,0,0
"OTU_955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0
"OTU_9463",1,1,0,1,0,1,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,2,3,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"OTU_975",0,0,0,0,0,1,0,1,2,0,0,0,2,0,3,0,2,1,0,1,1,0,0,3,1,0,0,0,0,0,0,3,0,2,0,0,0,2,1,0,0,2,0,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,2,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,3,1,1,1,3,3,2,0,1,3,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,1,1,2,1,5,3,0,1,2,2,1,1,3,2,0,3,0
"OTU_914",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"OTU_333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,3,0,0,0,1,2,0,1,1,3,3,3,3,0,3,2,0,4,0,1,0,2,2,0,1,1,0,1,0,1,2,0,0,0,1,2,1,2,0,1,1,0,1,1,0,0,1,0
"OTU_12451",1,0,1,2,0,1,0,0,1,0,2,2,1,3,2,0,0,2,0,3,0,0,0,0,1,0,2,0,0,2,3,0,0,0,2,1,1,0,1,3,2,1,1,0,0,2,0,0,0,1,3,1,1,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,2,0,0,0,4,1,2,1,4,0,0,1,0,0,0,0
"OTU_546",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,6,0,1,1,0,2,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1964",1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,1,0,1,0,1,1,0,0,2,3,1,3,2,0,0,1,1,0,0,1
"OTU_203",1,0,3,0,2,0,2,0,0,1,4,6,2,0,0,0,0,0,1,1,4,0,1,0,0,2,3,9,5,5,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2,2,0,1,3,2,0,2,1,2,2,0,3,3,1,0,1,1,0,0,0,3,4,1,1,2,2,4,6,2,3,3,2,1,1,1,0,0,1
"OTU_67",2,0,5,4,10,5,4,8,3,14,8,4,5,3,7,9,2,4,8,12,3,10,6,8,6,6,4,5,3,5,4,8,4,6,4,12,5,5,2,9,2,1,3,5,5,3,12,3,4,5,2,3,4,10,6,7,3,10,6,7,4,5,3,9,6,6,2,3,4,3,2,6,8,3,9,5,5,6,4,3,6,11,6,0
"OTU_331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24
"OTU_363",1,0,6,0,3,1,0,1,0,1,1,1,0,5,1,3,2,0,0,2,0,1,1,0,1,2,1,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0
"OTU_2496",0,0,0,0,0,4,1,4,2,0,1,0,1,0,0,3,1,2,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU_574",1,0,1,0,0,1,2,1,2,1,0,3,1,2,3,2,0,2,1,0,1,0,3,1,3,2,1,1,0,2,2,0,3,1,0,2,1,1,2,0,1,1,4,2,3,0,0,1,1,6,1,0,1,0,0,0,0,0,1,2,2,2,0,0,1,3,2,0,0,1,0,0,1,0,0,1,1,2,3,1,0,0,0,1
"OTU_571",8,20,2,1,0,0,2,3,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_509",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,1,1,6,3,12,7,0
"OTU_631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"OTU_202",0,0,3,1,0,0,1,0,0,1,1,0,0,0,1,2,0,0,2,2,7,1,3,1,1,2,1,0,0,2,0,0,1,2,1,3,0,4,4,0,3,0,3,0,1,3,0,2,1,0,1,0,0,1,4,2,0,3,7,3,1,0,0,1,0,4,6,1,6,1,3,3,1,3,3,4,4,2,7,0,2,4,1,0
"OTU_11594",0,0,2,0,0,1,1,1,0,2,1,0,0,0,0,1,1,0,1,3,3,1,6,3,10,2,1,0,1,1,5,4,2,4,1,0,0,1,2,3,2,1,1,0,2,0,0,3,2,2,2,3,4,0,1,0,6,6,1,5,0,1,2,2,1,2,2,1,1,3,2,4,1,3,2,1,0,2,4,2,0,0,3,0
"OTU_8149",0,0,0,2,0,5,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,1,1,0,3,2,1,1,2,0,2,0,1,1,0,0,2,2,3,1,0,2,1,0,0,0,0,0,2,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_3",149,10,132,159,163,168,159,124,113,88,106,92,103,121,98,96,103,93,78,85,168,156,111,108,85,98,100,70,66,76,78,114,75,80,86,122,82,104,93,85,101,82,114,102,117,122,114,104,114,114,79,89,110,109,93,102,104,107,108,108,100,115,105,110,85,67,107,81,69,58,72,63,54,70,62,45,51,43,56,29,39,7,20,8
"OTU_12443",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,3,0,2,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,2,1,0
"OTU_39",1,1,3,0,1,2,2,2,0,14,24,33,47,16,8,4,7,7,1,4,2,4,1,1,0,69,74,56,45,69,4,13,8,10,4,13,10,3,9,3,1,0,1,5,7,3,3,7,3,5,1,3,1,7,24,9,6,7,20,8,2,2,6,7,7,5,7,5,6,10,7,12,4,10,3,3,0,5,2,2,2,2,1,2
"OTU_455",0,2,1,0,2,0,1,0,1,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,3,1,0,1,2,1,0,0
"OTU_26889",0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,2,0,2,3,1,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"OTU_11",109,9,76,77,125,110,123,111,102,96,100,62,89,19,47,32,47,63,58,50,41,50,45,47,47,14,15,5,6,27,26,27,20,21,14,16,21,21,21,9,20,16,14,23,15,13,15,20,13,17,17,9,15,12,26,24,16,22,16,13,14,23,20,16,4,10,18,8,15,16,12,11,13,16,13,10,8,13,12,7,6,6,8,0
"OTU_5132",0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,2,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0
"OTU_531",0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,1,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0
"OTU_6575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,1,0,1,1,0,0,0,0,0,1,1,2,0,1,0,1,2,0,0,1,0,2,4,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,0,0,0,0
"OTU_568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,4,0,0,0,2,0,2,2,0,3,0,1,1,2,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
"OTU_522",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,2,1,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,0,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0
"OTU_318",1,0,0,3,2,3,0,3,0,0,0,1,1,1,3,2,0,1,0,1,0,1,0,3,1,1,0,0,0,2,3,0,3,3,0,0,0,1,2,2,1,0,1,1,3,2,1,2,1,0,4,0,2,1,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,1
"OTU_1658",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,3,0,5,2,1,0,1,0,1,0,0,0,2,1,3,3,2,1,3,1,1,0,0,3,1,0,1,0,1,0,1,4,2,1,1,2,0,1,4,0,0,1,3,0,4,1,1,0,0,2,2,0,1,1,1,0,1,4,1,1,2,0,1,0,0,0
